Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,year,month,ActiveCase,RecoveryRate,MortalityRate
7922,2020-10-31,Telengana,218887,1336,238632,2020,October,18409,91.72575346139664,0.5598578564484227
7923,2020-10-31,Tripura,28878,346,30717,2020,October,1493,94.0130872155484,1.1264120845134615
7924,2020-10-31,Uttarakhand,57270,1011,61915,2020,October,3634,92.49777921343778,1.6328837922958896
7925,2020-10-31,Uttar Pradesh,448644,7007,480082,2020,October,24431,93.45153536270887,1.4595423281856015
7926,2020-10-31,West Bengal,325888,6784,369671,2020,October,36999,88.15622540042362,1.8351453048792032
7927,2020-11-01,Andaman and Nicobar Islands,4100,59,4332,2020,November,173,94.64450600184672,1.3619575253924285
7928,2020-11-01,Andhra Pradesh,792083,6690,823348,2020,November,24575,96.20269922317173,0.8125361329595747
7929,2020-11-01,Arunachal Pradesh,12959,37,14852,2020,November,1856,87.2542418529491,0.2491246970105036
7930,2020-11-01,Assam,196054,930,206351,2020,November,9367,95.00995875958924,0.450688390170147
7931,2020-11-01,Bihar,207480,1090,216086,2020,November,7516,96.01732643484539,0.5044287922401266
7932,2020-11-01,Chandigarh,13551,226,14418,2020,November,641,93.98668331252601,1.5674850880843392
7933,2020-11-01,Chhattisgarh,163079,2101,187270,2020,November,22090,87.08228760613018,1.1219095423719763
7934,2020-11-01,Dadra and Nagar Haveli and Daman and Diu,3210,2,3251,2020,November,39,98.73884958474316,0.06151953245155337
7935,2020-11-01,Delhi,347476,6511,386706,2020,November,32719,89.85534230138659,1.683708036596277
7936,2020-11-01,Goa,40678,604,43626,2020,November,2344,93.24256177508825,1.3844954843441983
7937,2020-11-01,Gujarat,155982,3716,172782,2020,November,13084,90.27676494079245,2.150686992858052
7938,2020-11-01,Haryana,153230,1789,167210,2020,November,12191,91.63925602535733,1.0699120865976914
7939,2020-11-01,Himachal Pradesh,18862,317,22059,2020,November,2880,85.50704927693911,1.4370551702253047
7940,2020-11-01,Jammu and Kashmir,86888,1478,94785,2020,November,6419,91.66851295036135,1.5593184575618506
7941,2020-11-01,Jharkhand,95575,884,101761,2020,November,5302,93.92105030414403,0.868702155049577
7942,2020-11-01,Karnataka,757208,11168,823412,2020,November,55036,91.95979655385153,1.3563076564344458
7943,2020-11-01,Kerala,340324,1484,433105,2020,November,91297,78.57771210214614,0.34264208448297756
7944,2020-11-01,Ladakh,5539,75,6270,2020,November,656,88.34130781499202,1.1961722488038278
7945,2020-11-01,Madhya Pradesh,159479,2951,171359,2020,November,8929,93.06718643316078,1.7221155585641839
7946,2020-11-01,Maharashtra,1510353,43911,1678406,2020,November,124142,89.98734513580146,2.616232306128553
7947,2020-11-01,Manipur,14862,168,18502,2020,November,3472,80.32645119446546,0.9080099448708248
7948,2020-11-01,Meghalaya,8345,88,9452,2020,November,1019,88.28819297503175,0.9310198899703767
7949,2020-11-01,Mizoram,2291,1,2753,2020,November,461,83.21830730112605,0.03632401017072285
7950,2020-11-01,Nagaland,7454,39,9047,2020,November,1554,82.39195313363545,0.43108212667182494
7951,2020-11-01,Odisha,275749,1320,290116,2020,November,13047,95.0478429317928,0.454990417626053
7952,2020-11-01,Puducherry,30724,592,35013,2020,November,3697,87.75026418758746,1.6908005597920772
7953,2020-11-01,Punjab,125198,4203,133658,2020,November,4257,93.67041254545182,3.144592916248934
7954,2020-11-01,Rajasthan,179984,1907,196993,2020,November,15102,91.36568304457519,0.968054702451356
7955,2020-11-01,Sikkim,3617,72,3940,2020,November,251,91.80203045685279,1.8274111675126905
7956,2020-11-01,Tamil Nadu,691236,11122,724522,2020,November,22164,95.40579858168559,1.5350810603404728
7957,2020-11-01,Telengana,220466,1341,240048,2020,November,18241,91.84246484036525,0.5586382723455309
7958,2020-11-01,Tripura,29048,346,30794,2020,November,1400,94.33006429823992,1.1235955056179776
7959,2020-11-01,Uttarakhand,57422,1023,62328,2020,November,3883,92.12873828776794,1.6413169041201388
7960,2020-11-01,Uttar Pradesh,451070,7025,481863,2020,November,23768,93.60959442829186,1.4578832572743705
7961,2020-11-01,West Bengal,329937,6841,373664,2020,November,36886,88.2977755416631,1.8307891581741886
7962,2020-11-02,Andaman and Nicobar Islands,4112,60,4340,2020,November,168,94.74654377880184,1.3824884792626728
7963,2020-11-02,Andhra Pradesh,795592,6706,825966,2020,November,23668,96.32260892094831,0.8118978263027775
7964,2020-11-02,Arunachal Pradesh,13073,37,14881,2020,November,1771,87.85027887910759,0.24863920435454606
7965,2020-11-02,Assam,196784,931,206517,2020,November,8802,95.28707079804568,0.45081034491107275
7966,2020-11-02,Bihar,208644,1097,216707,2020,November,6966,96.27930800574048,0.5062134587253757
7967,2020-11-02,Chandigarh,13632,226,14476,2020,November,618,94.16966012710694,1.5612047526941144
7968,2020-11-02,Chhattisgarh,164537,2150,188813,2020,November,22126,87.14283444466217,1.1386927806877705
7969,2020-11-02,Dadra and Nagar Haveli and Daman and Diu,3219,2,3255,2020,November,34,98.89400921658986,0.06144393241167435
7970,2020-11-02,Delhi,351635,6562,392370,2020,November,34173,89.6182174987894,1.672401050029309
7971,2020-11-02,Goa,40915,609,43768,2020,November,2244,93.48153902394444,1.3914275269603362
7972,2020-11-02,Gujarat,157110,3721,173642,2020,November,12811,90.47926192971747,2.142914732610774
7973,2020-11-02,Haryana,154451,1795,168880,2020,November,12634,91.45606347702511,1.0628848886783515
7974,2020-11-02,Himachal Pradesh,18965,326,22264,2020,November,2973,85.18235716852318,1.4642472152353576
7975,2020-11-02,Jammu and Kashmir,87517,1482,95325,2020,November,6326,91.80907421977446,1.5546813532651456
7976,2020-11-02,Jharkhand,95973,885,102087,2020,November,5229,94.01099062564283,0.8669076376032209
7977,2020-11-02,Karnataka,765261,11192,827064,2020,November,50611,92.5274223034735,1.3532205488329803
7978,2020-11-02,Kerala,348835,1512,440130,2020,November,89783,79.25726489900711,0.3435348646990662
7979,2020-11-02,Ladakh,5629,75,6287,2020,November,583,89.5339589629394,1.1929378081756004
7980,2020-11-02,Madhya Pradesh,160586,2958,172082,2020,November,8538,93.31946397647634,1.718947943422322
7981,2020-11-02,Maharashtra,1514079,44024,1683775,2020,November,125672,89.92169381300947,2.6146011195082477
7982,2020-11-02,Manipur,15065,171,18750,2020,November,3514,80.34666666666666,0.9119999999999999
7983,2020-11-02,Meghalaya,8462,90,9607,2020,November,1055,88.08160716144478,0.936816904340585
7984,2020-11-02,Mizoram,2323,1,2757,2020,November,433,84.2582517228872,0.03627130939426913
7985,2020-11-02,Nagaland,7535,39,9075,2020,November,1501,83.03030303030303,0.4297520661157025
7986,2020-11-02,Odisha,277564,1331,291825,2020,November,12930,95.11316713783945,0.45609526257174676
7987,2020-11-02,Puducherry,31345,595,35109,2020,November,3169,89.27910222450083,1.6947221510154091
7988,2020-11-02,Punjab,125566,4214,133975,2020,November,4195,93.72345586863221,3.145362940847173
7989,2020-11-02,Rajasthan,181575,1917,198747,2020,November,15255,91.35986958293711,0.9645428610243173
7990,2020-11-02,Sikkim,3651,73,3958,2020,November,234,92.24355735219808,1.8443658413340072
7991,2020-11-02,Tamil Nadu,694880,11152,727026,2020,November,20994,95.5784249806747,1.5339203824897598
7992,2020-11-02,Telengana,221992,1348,240970,2020,November,17630,92.12433082956385,0.5594057351537536
7993,2020-11-02,Tripura,29234,348,30852,2020,November,1270,94.75560741605082,1.1279657720731233
7994,2020-11-02,Uttarakhand,57609,1027,62550,2020,November,3914,92.10071942446044,1.6418864908073543
7995,2020-11-02,Uttar Pradesh,453458,7051,483832,2020,November,23323,93.72220109459481,1.4573240298285355
7996,2020-11-02,West Bengal,333990,6900,377651,2020,November,36761,88.43879666676375,1.8270837360420071
7997,2020-11-03,Andaman and Nicobar Islands,4132,60,4352,2020,November,160,94.94485294117648,1.3786764705882353
7998,2020-11-03,Andhra Pradesh,798625,6719,827882,2020,November,22538,96.4660422620615,0.8115890911989874
7999,2020-11-03,Arunachal Pradesh,13238,38,14998,2020,November,1722,88.26510201360182,0.25336711561541536
8000,2020-11-03,Assam,197569,932,206982,2020,November,8481,95.45226154931346,0.4502807007372622
8001,2020-11-03,Bihar,209582,1101,217277,2020,November,6594,96.45843784661974,0.5067264367604486
8002,2020-11-03,Chandigarh,13708,227,14528,2020,November,593,94.35572687224669,1.5625
8003,2020-11-03,Chhattisgarh,166391,2208,190513,2020,November,21914,87.33839685480781,1.1589760278826116
8004,2020-11-03,Dadra and Nagar Haveli and Daman and Diu,3221,2,3257,2020,November,34,98.89468836352472,0.06140620202640467
8005,2020-11-03,Delhi,356459,6604,396371,2020,November,33308,89.9306457838742,1.666115835921397
8006,2020-11-03,Goa,41123,616,43954,2020,November,2215,93.55917550166083,1.401465168130318
8007,2020-11-03,Gujarat,158114,3725,174517,2020,November,12678,90.60091567010664,2.13446254519617
8008,2020-11-03,Haryana,155717,1810,170446,2020,November,12919,91.35855344214589,1.0619199042511998
8009,2020-11-03,Himachal Pradesh,19304,336,22598,2020,November,2958,85.42348880431896,1.486857244003894
8010,2020-11-03,Jammu and Kashmir,88140,1490,95710,2020,November,6080,92.09069062793857,1.5567861247518546
8011,2020-11-03,Jharkhand,96485,886,102490,2020,November,5119,94.1408917943214,0.8644745828861352
8012,2020-11-03,Karnataka,773595,11221,829640,2020,November,44824,93.24466033460295,1.3525143435707054
8013,2020-11-03,Kerala,355943,1533,444268,2020,November,86792,80.11898223594767,0.3450619896098751
8014,2020-11-03,Ladakh,5671,76,6357,2020,November,610,89.20874626396099,1.1955324838760422
8015,2020-11-03,Madhya Pradesh,161454,2965,172717,2020,November,8298,93.4789279572943,1.7166810447147647
8016,2020-11-03,Maharashtra,1524304,44128,1687784,2020,November,119352,90.31392642660435,2.614552573078072
8017,2020-11-03,Manipur,15343,180,19091,2020,November,3568,80.36771253470222,0.9428526530826045
8018,2020-11-03,Meghalaya,8579,90,9678,2020,November,1009,88.64434800578633,0.9299442033477991
8019,2020-11-03,Mizoram,2347,1,2792,2020,November,444,84.06160458452722,0.03581661891117478
8020,2020-11-03,Nagaland,7689,42,9096,2020,November,1365,84.5316622691293,0.46174142480211083
8021,2020-11-03,Odisha,279091,1340,293214,2020,November,12783,95.18338142107811,0.45700409939498116
8022,2020-11-03,Puducherry,31827,595,35178,2020,November,2756,90.4741599863551,1.6913980328614475
8023,2020-11-03,Punjab,125961,4227,134371,2020,November,4183,93.74120904064121,3.145768060072486
8024,2020-11-03,Rajasthan,182680,1926,200495,2020,November,15889,91.1144916332078,0.9606224594129529
8025,2020-11-03,Sikkim,3655,73,3967,2020,November,239,92.13511469624402,1.8401814973531636
8026,2020-11-03,Tamil Nadu,698820,11183,729507,2020,November,19504,95.793460515115,1.5329530765297659
8027,2020-11-03,Telengana,223413,1351,242506,2020,November,17742,92.12679273914873,0.5570996181537776
8028,2020-11-03,Tripura,29318,350,30989,2020,November,1321,94.6077640453064,1.12943302462164
8029,2020-11-03,Uttarakhand,58050,1029,62881,2020,November,3802,92.31723414067842,1.6364243571190027
8030,2020-11-03,Uttar Pradesh,455498,7076,485609,2020,November,23035,93.79933238469633,1.4571393858021577
8031,2020-11-03,West Bengal,338075,6957,381608,2020,November,36576,88.59222028888283,1.8230749879457453
8032,2020-11-04,Andaman and Nicobar Islands,4153,60,4372,2020,November,159,94.99085086916743,1.3723696248856359
8033,2020-11-04,Andhra Pradesh,802325,6734,830731,2020,November,21672,96.58060190362464,0.8106113772087475
8034,2020-11-04,Arunachal Pradesh,13367,42,15083,2020,November,1674,88.62295299343631,0.27845919246834183
8035,2020-11-04,Assam,198042,934,207361,2020,November,8385,95.50590516056539,0.4504222105410371
8036,2020-11-04,Bihar,210672,1108,218203,2020,November,6423,96.54862673748757,0.5077840359665082
8037,2020-11-04,Chandigarh,13751,228,14608,2020,November,629,94.13335158817087,1.56078860898138
8038,2020-11-04,Chhattisgarh,168201,2266,192237,2020,November,21770,87.49668378095788,1.1787533097166518
8039,2020-11-04,Dadra and Nagar Haveli and Daman and Diu,3225,2,3257,2020,November,30,99.01750076757753,0.06140620202640467
8040,2020-11-04,Delhi,360069,6652,403096,2020,November,36375,89.32586778335681,1.6502272411534722
8041,2020-11-04,Goa,41362,618,44189,2020,November,2209,93.60248025526715,1.3985380977166264
8042,2020-11-04,Gujarat,159311,3731,175471,2020,November,12429,90.79050099446631,2.1262772765870146
8043,2020-11-04,Haryana,156975,1817,172130,2020,November,13338,91.1956079707198,1.0555975135072329
8044,2020-11-04,Himachal Pradesh,19469,344,22932,2020,November,3119,84.89883132740276,1.5000872143729287
8045,2020-11-04,Jammu and Kashmir,88718,1502,96188,2020,November,5968,92.23395849794153,1.5615253461970309
8046,2020-11-04,Jharkhand,96975,891,102887,2020,November,5021,94.25389019020868,0.8659986198450728
8047,2020-11-04,Karnataka,780735,11247,832396,2020,November,40414,93.79369915280708,1.3511597845256345
8048,2020-11-04,Kerala,364745,1559,451130,2020,November,84826,80.85141755148183,0.3455766630461286
8049,2020-11-04,Ladakh,5701,76,6441,2020,November,664,88.51110076075143,1.1799410029498525
8050,2020-11-04,Madhya Pradesh,162366,2974,173384,2020,November,8044,93.6453190605823,1.7152678447838323
8051,2020-11-04,Maharashtra,1531277,44248,1692693,2020,November,117168,90.46395300270042,2.61405937166397
8052,2020-11-04,Manipur,15460,184,19241,2020,November,3597,80.34925419676732,0.9562912530533756
8053,2020-11-04,Meghalaya,8680,90,9741,2020,November,971,89.1078944666872,0.9239297813366184
8054,2020-11-04,Mizoram,2376,1,2893,2020,November,516,82.12927756653993,0.034566194262011754
8055,2020-11-04,Nagaland,7869,42,9151,2020,November,1240,85.99060211998689,0.45896623319855756
8056,2020-11-04,Odisha,280553,1352,294415,2020,November,12510,95.29168011140736,0.4592157328940441
8057,2020-11-04,Puducherry,32284,596,35325,2020,November,2445,91.39136588818117,1.6871903750884643
8058,2020-11-04,Punjab,126315,4245,134786,2020,November,4226,93.71522264923657,3.1494368851364385
8059,2020-11-04,Rajasthan,183899,1936,202220,2020,November,16385,90.94006527544258,0.9573731579467906
8060,2020-11-04,Sikkim,3660,73,4004,2020,November,271,91.4085914085914,1.8231768231768233
8061,2020-11-04,Tamil Nadu,701527,11214,731942,2020,November,19201,95.84461610346176,1.5320886081137577
8062,2020-11-04,Telengana,224686,1357,244143,2020,November,18100,92.0304903273901,0.5558217929655981
8063,2020-11-04,Tripura,29430,353,31105,2020,November,1322,94.61501366339816,1.134865777206237
8064,2020-11-04,Uttarakhand,58459,1033,63197,2020,November,3705,92.5028086776271,1.6345712612940488
8065,2020-11-04,Uttar Pradesh,457708,7089,487335,2020,November,22538,93.92060902664493,1.4546461879405337
8066,2020-11-04,West Bengal,342133,7013,385589,2020,November,36443,88.7299689565833,1.8187759505587555
8067,2020-11-05,Andaman and Nicobar Islands,4163,60,4389,2020,November,166,94.85076327181591,1.367053998632946
8068,2020-11-05,Andhra Pradesh,805026,6744,833208,2020,November,21438,96.61765129475474,0.8094017340207968
8069,2020-11-05,Arunachal Pradesh,13472,43,15160,2020,November,1645,88.86543535620052,0.2836411609498681
8070,2020-11-05,Assam,198697,934,207741,2020,November,8110,95.64650213486986,0.44959829788053396
8071,2020-11-05,Bihar,211398,1113,218605,2020,November,6094,96.70318611193706,0.5091374854189062
8072,2020-11-05,Chandigarh,13802,229,14702,2020,November,671,93.87838389334784,1.5576112093592709
8073,2020-11-05,Chhattisgarh,169410,2316,194499,2020,November,22773,87.10070488794287,1.1907516234016626
8074,2020-11-05,Dadra and Nagar Haveli and Daman and Diu,3228,2,3262,2020,November,32,98.95769466584917,0.06131207847946045
8075,2020-11-05,Delhi,365866,6703,409938,2020,November,37369,89.24910596236504,1.6351253116324909
8076,2020-11-05,Goa,41611,626,44372,2020,November,2135,93.77760750022537,1.4107996033534662
8077,2020-11-05,Gujarat,160333,3737,176446,2020,November,12376,90.86802761184725,2.1179284313614364
8078,2020-11-05,Haryana,158136,1836,174082,2020,November,14110,90.83994898955665,1.0546753828655462
8079,2020-11-05,Himachal Pradesh,19579,355,23365,2020,November,3431,83.7962764819174,1.5193665739353734
8080,2020-11-05,Jammu and Kashmir,89254,1511,96700,2020,November,5935,92.29989658738366,1.5625646328852119
8081,2020-11-05,Jharkhand,97480,894,103188,2020,November,4814,94.46834903283327,0.8663798116060007
8082,2020-11-05,Karnataka,788780,11281,835773,2020,November,35712,94.37730101355272,1.3497684179795233
8083,2020-11-05,Kerala,372951,1587,459646,2020,November,85108,81.13874590445691,0.34526570447692356
8084,2020-11-05,Ladakh,5772,79,6553,2020,November,702,88.08179459789409,1.2055547077674347
8085,2020-11-05,Madhya Pradesh,163250,2987,174091,2020,November,7854,93.7727969854846,1.7157693390238438
8086,2020-11-05,Maharashtra,1540005,44548,1698198,2020,November,113645,90.6846551462197,2.6232512345439107
8087,2020-11-05,Manipur,15618,187,19503,2020,November,3698,80.0799876942009,0.9588268471517203
8088,2020-11-05,Meghalaya,8752,90,9801,2020,November,959,89.29701050913172,0.9182736455463728
8089,2020-11-05,Mizoram,2435,2,2958,2020,November,521,82.31913455037187,0.0676132521974307
8090,2020-11-05,Nagaland,8017,44,9207,2020,November,1146,87.07505159118062,0.4778972520908005
8091,2020-11-05,Odisha,282073,1364,295889,2020,November,12452,95.33068143797168,0.4609836796906948
8092,2020-11-05,Puducherry,32703,597,35429,2020,November,2129,92.30573823703746,1.6850602613678058
8093,2020-11-05,Punjab,126583,4259,135313,2020,November,4471,93.54829173841391,3.1475172378115923
8094,2020-11-05,Rajasthan,185722,1945,203990,2020,November,16323,91.04465905191431,0.9534781116721408
8095,2020-11-05,Sikkim,3740,73,4067,2020,November,254,91.95967543643964,1.794934841406442
8096,2020-11-05,Tamil Nadu,704031,11244,734429,2020,November,19154,95.86100222077287,1.5309852960599324
8097,2020-11-05,Telengana,225664,1362,245682,2020,November,18656,91.85206893463909,0.5543751678999682
8098,2020-11-05,Tripura,29545,353,31237,2020,November,1339,94.58334667221564,1.1300701091654128
8099,2020-11-05,Uttarakhand,58729,1038,63585,2020,November,3818,92.3629786899426,1.6324604859636704
8100,2020-11-05,Uttar Pradesh,459722,7104,489502,2020,November,22676,93.91626591924037,1.4512708834693218
8101,2020-11-05,West Bengal,346262,7068,389576,2020,November,36246,88.88175862989507,1.8142801404603979
8102,2020-11-06,Andaman and Nicobar Islands,4175,60,4403,2020,November,168,94.8217124687713,1.3627072450601863
8103,2020-11-06,Andhra Pradesh,807318,6757,835953,2020,November,21878,96.57456818744595,0.8082990311656277
8104,2020-11-06,Arunachal Pradesh,13580,43,15244,2020,November,1621,89.08422986092889,0.2820781946995539
8105,2020-11-06,Assam,199458,934,208054,2020,November,7662,95.86838032433887,0.4489219145029656
8106,2020-11-06,Bihar,211872,1121,219349,2020,November,6356,96.59127691487083,0.5110577208010978
8107,2020-11-06,Chandigarh,13862,229,14794,2020,November,703,93.70014870893606,1.5479248343923213
8108,2020-11-06,Chhattisgarh,170760,2360,196233,2020,November,23113,87.01900291999817,1.2026519494682342
8109,2020-11-06,Dadra and Nagar Haveli and Daman and Diu,3230,2,3268,2020,November,36,98.83720930232558,0.06119951040391676
8110,2020-11-06,Delhi,371155,6769,416653,2020,November,38729,89.08012182799597,1.624613287315824
8111,2020-11-06,Goa,41849,630,44544,2020,November,2065,93.94980244252874,1.4143318965517242
8112,2020-11-06,Gujarat,161388,3744,177436,2020,November,12304,90.95561216438604,2.1100565837823213
8113,2020-11-06,Haryana,159643,1859,176146,2020,November,14644,90.63106740998944,1.0553745188650325
8114,2020-11-06,Himachal Pradesh,19780,361,23809,2020,November,3668,83.07782771220967,1.516233357133857
8115,2020-11-06,Jammu and Kashmir,89905,1517,97224,2020,November,5802,92.47202336871554,1.5603143256809018
8116,2020-11-06,Jharkhand,97964,894,103543,2020,November,4685,94.61190036989463,0.8634094047883487
8117,2020-11-06,Karnataka,794503,11312,838929,2020,November,33114,94.70443863545067,1.3483858586364281
8118,2020-11-06,Kerala,380650,1613,466466,2020,November,84203,81.60294640981336,0.34579154750828567
8119,2020-11-06,Ladakh,5802,79,6633,2020,November,752,87.47173224785165,1.1910146238504447
8120,2020-11-06,Madhya Pradesh,164067,2992,174825,2020,November,7766,93.84641784641785,1.7114257114257114
8121,2020-11-06,Maharashtra,1551282,44804,1703444,2020,November,107358,91.06739053353088,2.630200934107608
8122,2020-11-06,Manipur,15750,189,19725,2020,November,3786,79.84790874524715,0.9581749049429658
8123,2020-11-06,Meghalaya,8813,91,9893,2020,November,989,89.0831901344385,0.9198423127463863
8124,2020-11-06,Mizoram,2473,2,2990,2020,November,515,82.70903010033445,0.06688963210702341
8125,2020-11-06,Nagaland,8161,45,9264,2020,November,1058,88.09369602763385,0.48575129533678757
8126,2020-11-06,Odisha,283533,1378,297274,2020,November,12363,95.37766504975208,0.4635454160135094
8127,2020-11-06,Puducherry,33123,597,35550,2020,November,1830,93.17299578059071,1.6793248945147679
8128,2020-11-06,Punjab,126932,4281,135834,2020,November,4621,93.44641253294462,3.1516409735412343
8129,2020-11-06,Rajasthan,187544,1955,205800,2020,November,16301,91.12925170068027,0.9499514091350827
8130,2020-11-06,Sikkim,3778,75,4093,2020,November,240,92.30393354507697,1.832396774981676
8131,2020-11-06,Tamil Nadu,706444,11272,736777,2020,November,19061,95.88301480637968,1.5299066067480391
8132,2020-11-06,Telengana,226646,1366,247284,2020,November,19272,91.65413047346371,0.5524012875883599
8133,2020-11-06,Tripura,29666,354,31347,2020,November,1327,94.63744536957284,1.129294669346349
8134,2020-11-06,Uttarakhand,59338,1047,64065,2020,November,3680,92.62155623195193,1.6342776867244206
8135,2020-11-06,Uttar Pradesh,461073,7131,491354,2020,November,23150,93.83723344065582,1.4512958070963093
8136,2020-11-06,West Bengal,350449,7122,393524,2020,November,35953,89.05403482379728,1.8098006728941562
8137,2020-11-07,Andaman and Nicobar Islands,4194,60,4420,2020,November,166,94.8868778280543,1.3574660633484164
8138,2020-11-07,Andhra Pradesh,809770,6768,838363,2020,November,21825,96.5894248672711,0.8072875353516317
8139,2020-11-07,Arunachal Pradesh,13679,43,15325,2020,November,1603,89.25938009787929,0.28058727569331154
8140,2020-11-07,Assam,200384,938,208389,2020,November,7067,96.15862641502191,0.45011972800867606
8141,2020-11-07,Bihar,212452,1129,220099,2020,November,6518,96.52565436462682,0.5129509902362119
8142,2020-11-07,Chandigarh,13925,230,14927,2020,November,772,93.28733168084679,1.5408320493066257
8143,2020-11-07,Chhattisgarh,172513,2412,197991,2020,November,23066,87.13173831133739,1.2182371925996636
8144,2020-11-07,Dadra and Nagar Haveli and Daman and Diu,3233,2,3272,2020,November,37,98.8080684596577,0.061124694376528114
8145,2020-11-07,Delhi,377276,6833,423831,2020,November,39722,89.01566898126848,1.612199202040436
8146,2020-11-07,Goa,42056,633,44747,2020,November,2058,93.9861890182582,1.4146199745234318
8147,2020-11-07,Gujarat,162709,3748,178471,2020,November,12014,91.16831305926453,2.100061074348213
8148,2020-11-07,Haryana,161176,1880,178413,2020,November,15357,90.33870850218314,1.05373487357984
8149,2020-11-07,Himachal Pradesh,20033,361,24239,2020,November,3845,82.64779900160897,1.4893353686208177
8150,2020-11-07,Jammu and Kashmir,90537,1523,97805,2020,November,5745,92.56888707121313,1.5571801032667043
8151,2020-11-07,Jharkhand,98365,895,103899,2020,November,4639,94.67367347135198,0.8614134880990193
8152,2020-11-07,Karnataka,797204,11347,841889,2020,November,33338,94.69229316453833,1.3478023824993557
8153,2020-11-07,Kerala,388504,1640,473468,2020,November,83324,82.05496464386188,0.3463803255975061
8154,2020-11-07,Ladakh,5854,80,6718,2020,November,784,87.13902947305746,1.1908306043465318
8155,2020-11-07,Madhya Pradesh,164923,3004,175603,2020,November,7676,93.91809934909996,1.7106769246539069
8156,2020-11-07,Maharashtra,1562342,44965,1710314,2020,November,103007,91.34825534960247,2.629049402624313
8157,2020-11-07,Manipur,16092,191,19891,2020,November,3608,80.90090995927807,0.9602332713287417
8158,2020-11-07,Meghalaya,8904,91,9979,2020,November,984,89.22737749273473,0.9119150215452451
8159,2020-11-07,Mizoram,2485,2,3032,2020,November,545,81.95910290237467,0.06596306068601583
8160,2020-11-07,Nagaland,8282,45,9327,2020,November,1000,88.7959686930417,0.48247024766806046
8161,2020-11-07,Odisha,285174,1393,298768,2020,November,12201,95.44998125635945,0.4662480586943716
8162,2020-11-07,Puducherry,33437,598,35675,2020,November,1640,93.72669936930623,1.6762438682550804
8163,2020-11-07,Punjab,127304,4295,136481,2020,November,4882,93.27598713374023,3.1469581846557397
8164,2020-11-07,Rajasthan,189354,1966,207597,2020,November,16277,91.21230075579126,0.9470271728396845
8165,2020-11-07,Sikkim,3786,75,4144,2020,November,283,91.36100386100387,1.8098455598455596
8166,2020-11-07,Tamil Nadu,708846,11299,739147,2020,November,19002,95.90054481720145,1.528653975460903
8167,2020-11-07,Telengana,227583,1372,248891,2020,November,19936,91.43882261712959,0.5512453242584103
8168,2020-11-07,Tripura,29792,356,31434,2020,November,1286,94.77635681109626,1.132531653623465
8169,2020-11-07,Uttarakhand,59746,1056,64538,2020,November,3736,92.57491710310205,1.6362453128389476
8170,2020-11-07,Uttar Pradesh,463240,7155,493527,2020,November,23132,93.86315237058966,1.4497687056635198
8171,2020-11-07,West Bengal,354732,7177,397466,2020,November,35557,89.24838854140982,1.805689040068836
8172,2020-11-08,Andaman and Nicobar Islands,4206,60,4441,2020,November,175,94.70839900923215,1.3510470614726413
8173,2020-11-08,Andhra Pradesh,812517,6779,840730,2020,November,21434,96.64422585134348,0.8063230763741035
8174,2020-11-08,Arunachal Pradesh,13785,45,15389,2020,November,1559,89.57697056338944,0.2924166612515433
8175,2020-11-08,Assam,200939,940,208637,2020,November,6758,96.31033805125648,0.4505432881032607
8176,2020-11-08,Bihar,213513,1136,220936,2020,November,6287,96.64020349784553,0.51417605098309
8177,2020-11-08,Chandigarh,13978,232,15025,2020,November,815,93.0316139767055,1.5440931780366056
8178,2020-11-08,Chhattisgarh,173872,2434,199562,2020,November,23256,87.12680770888245,1.2196710796644652
8179,2020-11-08,Dadra and Nagar Haveli and Daman and Diu,3239,2,3273,2020,November,32,98.96119767797128,0.061106018942865874
8180,2020-11-08,Delhi,383614,6912,430784,2020,November,40258,89.0501968503937,1.604516416580003
8181,2020-11-08,Goa,42239,641,44916,2020,November,2036,94.03998575117998,1.427108380087274
8182,2020-11-08,Gujarat,163640,3753,179517,2020,November,12124,91.15571227237533,2.0906098029713065
8183,2020-11-08,Haryana,162814,1897,180424,2020,November,15713,90.23965769520684,1.0514122289717553
8184,2020-11-08,Himachal Pradesh,20243,371,24812,2020,November,4198,81.58552313396743,1.4952442366596808
8185,2020-11-08,Jammu and Kashmir,91225,1528,98337,2020,November,5584,92.76772730508354,1.5538403652745152
8186,2020-11-08,Jharkhand,98776,897,104239,2020,November,4566,94.75915923982386,0.860522453208492
8187,2020-11-08,Karnataka,799439,11369,844147,2020,November,33339,94.70376605022585,1.3468033411242355
8188,2020-11-08,Kerala,395624,1668,480669,2020,November,83377,82.30695135321811,0.3470163459678074
8189,2020-11-08,Ladakh,5894,80,6790,2020,November,816,86.80412371134021,1.1782032400589102
8190,2020-11-08,Madhya Pradesh,165715,3017,176468,2020,November,7736,93.90654396264479,1.709658408323322
8191,2020-11-08,Maharashtra,1569090,45115,1714273,2020,November,100068,91.530928854389,2.631727851981569
8192,2020-11-08,Manipur,16714,194,20131,2020,November,3223,83.0261785306244,0.9636878446177537
8193,2020-11-08,Meghalaya,8959,93,10047,2020,November,995,89.17089678510999,0.9256494475962974
8194,2020-11-08,Mizoram,2526,2,3090,2020,November,562,81.74757281553397,0.06472491909385113
8195,2020-11-08,Nagaland,8336,45,9455,2020,November,1074,88.16499206768906,0.47593865679534636
8196,2020-11-08,Odisha,286857,1410,300140,2020,November,11873,95.57439861398014,0.46978076897447857
